,note_name,start_time,duration,velocity,chord
74,D5,17.82682291666667,0.2356770833333333,108,A7
75,B4,18.078125,0.20052083333333331,81,Dj7
76,B4,18.29947916666667,0.24869791666666666,79,Dj7
77,A4,19.47786458333333,0.234375,104,Dj7
78,A4,19.73828125,0.20052083333333331,104,Dj7
79,A4,19.96614583333333,0.5755208333333334,87,Dj7
80,G4,21.30859375,0.171875,101,A7
81,G#4,21.48567708333333,0.07942708333333333,110,A7
82,A4,21.57161458333333,0.19270833333333331,107,A7
83,G4,21.81901041666667,0.11588541666666667,100,A7
84,A4,21.94270833333333,0.125,106,A7
85,E4,22.07942708333333,0.10546875,103,Dj7
86,F4,22.19791666666667,0.08723958333333333,95,Dj7
87,F#4,22.29427083333333,0.15755208333333334,96,Dj7
88,D5,22.46484375,0.32421875,101,Dj7
89,A4,22.8046875,0.06119791666666665,92,Dj7
90,B4,22.87239583333333,0.06770833333333333,94,Dj7
91,A4,22.94661458333333,0.06119791666666665,92,Dj7
92,E5,23.01432291666667,0.18880208333333331,110,Dj7
93,D5,23.21614583333333,0.3359375,99,Dj7
94,A4,23.56510416666667,0.13671875,94,Dj7
95,D5,23.82291666666667,0.21223958333333331,103,Dj7
96,B4,24.66666666666667,0.09244791666666667,83,G#m7b5
97,D5,24.76953125,0.14322916666666666,118,G#m7b5
98,F#5,24.921875,0.21223958333333331,106,G#m7b5
99,D5,25.17057291666667,0.3190104166666667,104,G-7
100,B4,25.50520833333333,0.13020833333333334,99,G-7
101,A4,25.65494791666667,0.08333333333333333,96,G-7
102,B5,25.79817708333333,0.11588541666666667,111,G-7
103,A5,25.92057291666667,0.07942708333333333,101,G-7
104,F#5,26.01953125,0.11328125,106,F#-7
105,D5,26.139322916666664,0.09635416666666667,102,F#-7
106,D5,26.265625,0.20182291666666666,101,F#-7
107,B4,26.522135416666664,0.12239583333333333,77,F#-7
108,E5,26.733072916666664,0.3697916666666667,109,F#-7
109,D5,27.119791666666664,0.0703125,107,Fo
110,E5,27.196614583333336,0.048177083333333336,104,Fo
111,D5,27.255208333333336,0.05078125,95,Fo
112,G#4,27.341145833333336,0.12369791666666667,106,Fo
113,E5,27.54296875,0.203125,110,Fo
114,D5,27.763020833333336,0.06119791666666665,106,Fo
115,E5,27.8359375,0.022135416666666668,98,Fo
116,D5,27.87109375,0.046875,98,Fo
117,G4,27.928385416666664,0.234375,88,Fo
118,G#4,28.619791666666664,0.04947916666666666,91,E-7
119,B4,28.67578125,0.16536458333333334,88,E-7
120,D5,28.852864583333336,0.09895833333333333,115,E-7
121,C5,29.111979166666664,0.09895833333333333,109,A7
122,C#5,29.213541666666664,0.11458333333333333,111,A7
123,E5,29.341145833333336,0.3385416666666667,108,A7
124,D5,29.6875,0.17708333333333334,110,A7
125,B4,29.876302083333336,0.026041666666666668,93,A7
126,E4,29.946614583333336,0.109375,100,A7
127,F4,30.076822916666664,0.07161458333333333,96,Dj7
128,F#4,30.174479166666657,0.15364583333333334,91,Dj7
129,A4,30.337239583333336,0.05859375,98,Dj7
130,D5,30.41015625,0.2513020833333333,97,Dj7
131,B4,31.803385416666657,0.2903645833333333,94,C7
132,C5,32.10416666666666,0.14713541666666666,109,Fj7
133,C5,32.26432291666666,0.18359375,106,Fj7
134,C5,32.579427083333336,0.3255208333333333,107,Fj7
135,A#4,33.07421875,0.04296875,102,Fj7
136,C5,33.13151041666666,0.12369791666666667,109,Fj7
137,C#5,33.270833333333336,0.08984375,110,Fj7
138,D5,33.380208333333336,0.14453125,112,Fj7
139,A#4,33.54296875,0.13802083333333334,92,Fj7
140,G4,33.77734375,0.18229166666666666,90,Fj7
141,G#4,33.99479166666666,0.21354166666666666,106,Fj7
142,A4,34.23828125,0.3307291666666667,88,Dj7
143,G#4,35.251302083333336,0.16927083333333334,113,Dj7
144,A#4,35.427083333333336,0.13151041666666666,105,Dj7
145,C5,35.6015625,0.16015625,108,Dj7
146,G5,35.8671875,0.15104166666666666,112,Dj7
147,F#5,36.03125,0.06380208333333333,104,Fj7
148,F5,36.11328125,0.11197916666666667,109,Fj7
149,D5,36.24088541666666,0.06770833333333333,115,Fj7
150,C5,36.32291666666666,0.171875,104,Fj7
151,C5,36.54166666666666,0.171875,103,Fj7
152,A#4,36.73307291666666,0.07682291666666667,103,Fj7
153,G4,36.82682291666666,0.22135416666666666,96,Fj7
154,A4,37.0625,0.16015625,105,Fj7
155,F5,37.24348958333334,0.328125,100,Fj7
156,E5,37.58854166666666,0.15755208333333334,110,Fj7
157,G5,37.82421875,0.18359375,97,Fj7
158,F#5,38.01432291666666,0.125,97,Dj7
159,D5,38.2109375,0.08463541666666667,106,Dj7
160,A4,38.32552083333334,0.15494791666666666,87,Dj7
161,E5,39.21875,0.19791666666666666,117,Dj7
162,F5,39.43229166666666,0.09244791666666667,117,Dj7
163,F#5,39.53776041666666,0.1171875,117,Dj7
164,F5,39.671875,0.08333333333333333,113,Dj7
165,F#5,39.76432291666666,0.14713541666666666,113,Dj7
166,F5,39.92317708333334,0.06380208333333333,105,Dj7
167,F#5,40.00260416666666,0.15364583333333334,111,G#m7b5
168,D5,40.16666666666666,0.09765625,115,G#m7b5
169,F5,40.52083333333334,0.18098958333333331,114,G#m7b5
170,D5,40.72916666666666,0.14583333333333334,114,G#m7b5
171,E5,40.92057291666666,0.2942708333333333,105,G#m7b5
172,F#5,41.86848958333334,0.2682291666666667,97,G-7
173,A5,42.1484375,0.06640625,101,F#-7
174,B5,42.22786458333334,0.15104166666666666,112,F#-7
175,A5,42.3984375,0.05729166666666665,99,F#-7
176,B5,42.45572916666666,0.14453125,105,F#-7
177,A5,42.61848958333334,0.16927083333333334,98,F#-7
178,F5,42.84895833333334,0.2473958333333333,100,F#-7
179,E5,43.109375,0.22135416666666666,110,Fo
180,D5,43.36848958333334,0.14713541666666666,114,Fo
181,A5,43.61588541666666,0.07421875,107,Fo
182,F#5,43.75651041666666,0.15755208333333334,99,Fo
183,E5,43.98828125,0.12630208333333334,109,Fo
184,A4,44.14973958333334,0.1640625,95,E-7
185,A4,44.33723958333334,0.21875,94,E-7
186,A4,45.06510416666666,0.06380208333333333,107,A7
187,D5,45.15364583333334,0.17057291666666666,111,A7
188,D5,45.33723958333334,0.3098958333333333,101,A7
189,B4,45.66666666666666,0.16666666666666666,93,A7
190,D5,45.875,0.2877604166666667,98,A7
191,A5,47.76822916666666,0.19140625,100,A7
192,A5,48.0546875,0.18098958333333331,100,Em7b5
193,A5,48.27213541666666,0.16145833333333334,98,Em7b5
194,A5,48.4765625,0.15364583333333334,94,Em7b5
195,A5,48.69270833333334,0.15494791666666666,97,Em7b5
196,A5,48.8984375,0.15755208333333334,94,Em7b5
197,A5,49.10286458333334,0.14973958333333334,91,A7
198,A5,49.2734375,0.109375,101,A7
199,G5,49.39973958333334,0.078125,93,A7
200,D5,49.48697916666666,0.18359375,102,A7
201,G5,49.72135416666666,0.11979166666666667,102,A7
202,F#5,49.85546875,0.1171875,94,A7
203,D5,49.99088541666666,0.12239583333333333,95,A7
204,B4,50.12109375,0.09505208333333333,75,Dj7
205,D5,50.31119791666666,0.43359375,97,Dj7
206,B4,50.76692708333334,0.13411458333333334,83,Dj7
207,G#5,51.77864583333334,0.4661458333333333,90,Dj7
208,A5,52.25911458333334,0.15364583333333334,95,Em7b5
209,A4,52.51822916666666,0.13541666666666666,90,Em7b5
210,D5,52.67057291666666,0.3307291666666667,105,Em7b5
211,C#5,53.0078125,0.11848958333333333,110,A7
212,B4,53.21614583333334,0.06380208333333333,94,A7
213,E5,53.28645833333334,0.13671875,111,A7
214,D5,53.43359375,0.21223958333333331,113,A7
215,F#5,53.703125,0.21354166666666666,93,A7
216,A5,53.9375,0.06380208333333333,97,A7
217,G5,54.18619791666666,0.052083333333333336,105,Dj7
218,C#5,54.26822916666666,0.16927083333333334,88,Dj7
219,B4,54.48307291666666,0.16927083333333334,81,Dj7
220,B4,54.671875,0.17057291666666666,87,Dj7
221,D5,54.86197916666666,0.16666666666666666,97,Dj7
222,F5,55.03776041666666,0.06510416666666667,105,Dj7
223,F#5,55.1171875,0.06770833333333333,95,Dj7
224,A4,55.20442708333334,0.26953125,103,Dj7
225,G#4,55.48958333333334,0.19270833333333331,100,Dj7
226,F#5,55.72265625,0.12760416666666666,90,Dj7
227,G#4,56.23307291666666,0.17578125,103,G#m7b5
228,G4,56.42708333333334,0.18359375,97,G#m7b5
229,F5,56.63020833333334,0.29296875,106,G#m7b5
230,E5,56.93359375,0.1875,105,G#m7b5
231,D5,57.12890625,0.05729166666666665,94,G-7
232,E5,57.19661458333334,0.15234375,107,G-7
233,D5,57.34895833333334,0.06380208333333333,103,G-7
234,D5,57.42317708333334,0.23828125,87,G-7
235,D5,57.70963541666666,0.2643229166666667,94,G-7
236,B4,58.609375,0.16796875,91,F#-7
237,C#5,58.82421875,0.08072916666666667,117,F#-7
238,E5,59.03515625,0.3502604166666667,121,Fo
239,E5,59.40755208333333,0.07682291666666667,107,Fo
240,D5,59.49739583333333,0.06119791666666665,107,Fo
241,B4,59.56770833333333,0.0546875,83,Fo
242,E5,59.67057291666667,0.19140625,113,Fo
243,E5,59.88151041666667,0.08984375,102,Fo
244,D5,59.99479166666667,0.0546875,103,Fo
245,B4,60.07161458333333,0.05729166666666665,94,E-7
246,E5,60.15625,0.1953125,109,E-7
247,E5,60.37369791666667,0.09114583333333333,99,E-7
248,D5,60.47395833333333,0.07421875,104,E-7
249,A4,60.57291666666667,0.16145833333333334,93,E-7
250,G4,60.76041666666667,0.14322916666666666,103,E-7
251,F#4,60.93619791666667,0.13671875,90,E-7
252,E4,61.09244791666667,0.1640625,88,A7
253,F#4,61.31770833333333,0.13541666666666666,89,A7
254,D4,61.49869791666667,0.14453125,95,A7
255,E4,62.28645833333333,0.08203125,111,Dj7
256,F#4,62.37760416666667,0.14973958333333334,101,Dj7
257,A4,62.54036458333333,0.05859375,106,Dj7
258,E5,62.63541666666667,0.11328125,120,Dj7
259,D5,62.76041666666667,0.13411458333333334,112,Dj7
260,A#4,63.11588541666667,0.18098958333333331,97,Dj7
261,C5,63.53255208333333,0.07291666666666667,109,Dj7
262,D5,63.61848958333333,0.140625,116,Dj7
263,G5,63.77083333333333,0.08463541666666667,107,Dj7
264,F5,63.86588541666667,0.15364583333333334,108,Dj7
265,D5,64.03385416666667,0.059895833333333336,99,Em7b5
266,E5,64.09765625,0.2942708333333333,105,Em7b5
267,A4,65.06380208333333,0.05338541666666666,92,A7
268,B4,65.15364583333333,0.07291666666666667,84,A7
269,C#5,65.22916666666667,0.1015625,108,A7
270,C#5,65.58333333333333,0.4309895833333333,93,A7
271,C#5,66.07291666666667,0.17057291666666666,101,Dj7
272,A4,66.26953125,0.059895833333333336,101,Dj7
273,E5,66.35286458333333,0.15885416666666666,114,Dj7
274,C#5,66.52473958333333,0.06640625,101,Dj7
275,D5,66.60677083333333,0.17317708333333334,109,Dj7
276,A4,66.79296875,0.08723958333333333,96,Dj7
277,F4,67.00260416666667,0.21223958333333331,105,Dj7
278,E4,68.19140625,0.24088541666666666,113,Em7b5
279,D#4,68.43489583333333,0.04166666666666666,109,Em7b5
280,D4,68.48307291666667,0.03776041666666666,107,Em7b5
281,C#4,68.52473958333333,0.22526041666666666,113,Em7b5
282,E4,68.7734375,0.14453125,109,Em7b5
283,G4,68.94140625,0.15755208333333334,103,Em7b5
284,D5,69.12109375,0.29296875,86,A7
285,A4,69.42578125,0.09505208333333333,94,A7
286,D5,69.53255208333333,0.2473958333333333,103,A7
287,B4,69.79296875,0.11588541666666667,84,A7
288,A4,69.921875,0.13541666666666666,93,A7
289,B4,70.70442708333333,0.2747395833333333,99,Dj7
290,D5,71.02864583333333,0.1328125,118,Dj7
291,F5,71.17708333333333,0.09114583333333333,114,Dj7
292,F#5,71.28515625,0.13671875,116,Dj7
293,C#5,71.43619791666667,0.05859375,106,Dj7
294,A4,71.51432291666667,0.2434895833333333,107,Dj7
295,G#4,71.765625,0.21744791666666666,108,Dj7
296,F5,72.05729166666667,0.18619791666666666,110,G#m7b5
297,D5,72.25651041666667,0.15494791666666666,112,G#m7b5
298,E5,72.44140625,0.2760416666666667,111,G#m7b5
299,A5,73.63151041666667,0.15755208333333334,110,G-7
300,B5,73.87760416666667,0.08072916666666667,109,G-7
301,C6,73.96614583333333,0.07942708333333333,102,G-7
302,B5,74.05208333333333,0.05078125,100,F#-7
303,A5,74.10807291666667,0.06770833333333333,97,F#-7
304,B5,74.18880208333333,0.3151041666666667,99,F#-7
305,A#5,74.52734375,0.0390625,101,F#-7
306,G5,74.5703125,0.046875,112,F#-7
307,F5,74.62890625,0.05338541666666666,115,F#-7
308,E5,74.69661458333333,0.09505208333333333,112,F#-7
309,D5,74.80208333333333,0.055989583333333336,99,F#-7
310,E5,74.88151041666667,0.3177083333333333,108,F#-7
311,A4,75.35677083333333,0.07552083333333333,103,Fo
312,B4,75.4453125,0.12630208333333334,105,Fo
313,D5,75.61588541666667,0.0703125,110,Fo
314,F5,75.6953125,0.26953125,108,Fo
315,F#5,75.97135416666667,0.20182291666666666,93,Fo
316,A4,76.4453125,0.16666666666666666,100,E-7
317,G5,76.64583333333333,0.17578125,110,E-7
318,F#5,76.84375,0.18619791666666666,102,E-7
319,D5,77.07291666666667,0.13671875,109,A7
320,D5,77.38932291666667,0.2604166666666667,105,A7
321,A4,77.66276041666667,0.25,90,A7
322,C5,78.63020833333333,0.4361979166666667,100,Dj7
323,G5,79.17317708333333,0.12760416666666666,112,C7
324,F5,79.31510416666667,0.3203125,104,C7
325,D5,79.64973958333333,0.17057291666666666,112,C7
326,C5,79.84244791666667,0.04166666666666666,100,C7
327,E5,79.91015625,0.12890625,114,C7
328,D5,80.04947916666669,0.0859375,108,Fj7
329,C5,80.15104166666669,0.13541666666666666,105,Fj7
330,A4,80.30598958333331,0.2721354166666667,103,Fj7
331,A4,81.38411458333331,0.9348958333333334,94,Fj7
332,G#4,82.32942708333331,0.03776041666666666,100,Dj7
333,G4,82.375,0.0390625,103,Dj7
334,F#4,82.42057291666669,0.11067708333333333,102,Dj7
335,A4,82.53645833333331,0.12630208333333334,104,Dj7
336,E4,83.11197916666669,0.2434895833333333,100,Dj7
337,F4,83.36848958333331,0.32421875,95,Dj7
338,A4,83.84114583333331,0.203125,104,Dj7
339,G5,84.12239583333331,0.13932291666666666,107,Fj7
340,F5,84.28255208333331,0.26953125,108,Fj7
341,E5,85.34114583333331,0.15755208333333334,125,Fj7
342,F#5,85.515625,0.22526041666666666,110,Fj7
343,A5,85.7734375,0.25390625,107,Fj7
344,F#5,86.27864583333331,0.06770833333333333,111,Dj7
345,E5,86.35807291666669,0.12109375,116,Dj7
346,D5,86.50260416666669,0.08723958333333333,119,Dj7
347,A4,86.6015625,0.15755208333333334,97,Dj7
348,D5,86.77473958333331,0.18098958333333331,107,Dj7
349,F#5,87.01822916666669,0.25,103,Dj7
350,F#5,87.296875,0.07291666666666667,116,Dj7
351,F5,87.38020833333331,0.09895833333333333,108,Dj7
352,D5,87.51692708333331,0.16927083333333334,112,Dj7
353,F5,87.91666666666669,0.19921875,116,Dj7
354,A4,89.01822916666669,0.2591145833333333,107,G-7
355,E5,89.296875,0.20703125,123,G-7
356,E5,89.50911458333331,0.1796875,127,G-7
357,D5,89.74739583333331,0.07161458333333333,108,G-7
358,E5,89.83203125,0.2565104166666667,114,G-7
359,D#5,90.08984375,0.13671875,100,F#-7
360,D5,90.23177083333331,0.22395833333333331,110,F#-7
361,C#5,90.74609375,0.15364583333333334,119,F#-7
362,C#5,91.04036458333331,0.11197916666666667,107,Fo
363,E5,91.19661458333331,0.11458333333333333,114,Fo
364,A4,91.36588541666669,0.234375,102,Fo
365,B4,92.30729166666669,0.15755208333333334,90,E-7
366,D5,92.484375,0.2434895833333333,102,E-7
367,D5,92.74739583333331,0.5143229166666666,104,E-7
368,A#4,93.33984375,0.17057291666666666,96,A7
369,E4,94.0078125,0.07421875,111,D6
370,F#4,94.08984375,0.15104166666666666,105,D6
371,A4,94.26432291666669,0.09114583333333333,101,D6
372,B4,94.36458333333331,0.07942708333333333,78,D6
373,A4,94.4921875,0.08984375,95,D6
374,F#4,94.60807291666669,0.13411458333333334,93,D6
